,count,hate_speech,offensive,neither,class,comments
1575,0,0,0,0,2,Sunyi dai dai hakayayi
1576,3,1,1,1,0,Sunyi dai dai wallahi dan yanzu kusan duk Fulani sun riga da sun lalace kalilan ne na gari a cikin su
1577,3,1,1,1,1,Ai harkar shaidance dole kice haka Saboda mutumin kirki bazai tabakiba kinga Dan iska zaitabaki kiji dadi
1578,3,1,1,1,1,"Sunyi dai dai, sabida lamarin ku ya zama ba'abun yadda ba. Kun zama abun tsoro kuma maciya Amana Allah yaimana maganin ku Ameen."
1579,3,1,1,1,1,"Sunyi dai dai,fulani sun hana mutane zama lafiya."
1580,3,1,1,1,0,"Allah ya tsine masu albarka,marasa amanah"
1581,3,1,1,1,1,Sunyi daidai duk kuma mai cewa INA zasu koma yakaisu gidanshi Dan ubanshi
1582,0,0,0,0,2,Sunyi daidai Indai mabarnatane
1583,3,1,1,1,1,Sunyi daidai zamada mugu akusa da gida hatsarine
1584,3,1,1,1,0,Sunyimin Dede wlh daman sun hadamusu da bulali masu zafi
1585,3,1,1,1,1,Sunzama annubane shiyasa qara arushe sabida sune matsalar Nigeria yanxu tunda sama harqasa
1586,0,0,0,0,2,"Suwanene yan , yaadar?"
1587,0,0,0,0,2,Suwaye suke time da manyan mukamai a gwamnatin kaima TY Danjuma kana ciki
1588,3,1,1,1,2,duk wanda aka sameshi da wan nan laifin a hukuntashi sauran zai zama darasi a harisu amma sai dai kufada bakwa hukuntasu shiyasa sike abin ramsu allah yatuna asirinsu
1589,3,1,1,1,1,Ta Yaya rigima zai kare a najeriya? Saboda irin wannan wouta
1590,0,0,0,0,2,Taadanci bazai tabaqarewaba ahaka
1591,0,0,0,0,2,"Tab a yau kenan. Ku gari nawa kuka,ki a xauna lafiyya.Yau taraba kunyi kuyi sulhu da sauran qabilun . ko a yankinmu inkaga Anna haya haya wlh Fulani ne Kan gaba"
1592,0,0,0,0,2,Tab amma ko akwai aiki domin dawahala ki'iya zama single tsawon lkc domin irinku sukware wurin onewayðŸ¤“ðŸ¤“
1593,1,0,1,0,2,Tab amma kuwa batada lafiya kokuma hankali duk wadda bayasonyin aure aduniyar nan toh kila bede lafiya CE yadda albarcin aure mukeci aduniyar nan nibanga abinda zaihanani yin aureba indai inada rai mutuwace kawai zatahanayin aure saikuma ga irin namiji wadda banasonsa Dan bazan iya auran wadda banasonsa ba
1594,0,0,0,0,2,Tab gwarama ta hakura zaiazo har gida inaba hakaba wlh zaa cuceta
1595,0,0,0,0,2,Tab wannan sai tsawo ba auki
1596,3,1,1,1,0,Tab!!! Ai cewa zakuyi sojojin kasar nan sun kara tsokano tsuliyar dodo kawai!!! To sun raba mutane da muhallin su me kuke tunanin nan gaba zai faru???
1597,3,1,1,1,1,Tab'ay fulani shegune donim bassu amana indai kai ba yaransu bane Allah ya raba mu dasu.
1598,0,0,0,0,2,Tabarakallahu Masha Allah
1599,3,1,1,1,0,Tabb Sai Kace Falwaya
1600,0,0,0,0,2,Allah Sarki ðŸ˜­ Mata bayin Allah. At a point in time sukan zama ababen tausayi komai nasu ya dusashe. Babu lokacin da suke bukatar kula da tausayawa kamar a wannan yanayin amma a sannan ne wasu ke wulakanta su. Ko ba komai dai shi ma kila ya haifa. Allah ya taimaki mata uwayenmu ya hada kowacce da miji nagari mai tsoron Allah da tausayi
1601,0,0,0,0,2,Tabbas an zalumce su wallahi
1602,3,1,1,1,1,"Cikin ke dashi wake zubawa wani Qlbarkacin jikin wani? Duk kinbi kin kwashe bawan Allah sannan kina wani zancen banza, isan gaskiyane duk madaranda ya zuba maki kidawo masa da kayansa, iskancin banza kawai"
1603,3,1,1,1,1,Gaskiya wannan tukin ganganci yayi miki
1604,0,0,0,0,2,"Tabbas sojojin Nigeria suna farkar wanda baiji ba bai ganiba a wasu laukutan,amma muyi musu uzuri domin wanda muciji ya sara ko Inuwa ya gani saita razana shi, dan haka wannan fulani inma dai akwai mutanan da aka biyo suka shiga garin ,ko kuma sojojin sun dauka maboya ce,"
1605,0,0,0,0,2,Tabbdi Aiko Dana kwana inakuka a babur fah ðŸ˜³ðŸ˜³ðŸ˜³ wlhy banhawa sai amota ayo layi motocin baya na gud'a Wanda nakeciki Kuma ansaka irin sautin nan kowakokin gida Koh indian Songz dinnan haba anatafiyadani ahankali
1606,3,1,1,1,1,Tahir Abdullahi Al-sirewy Allah yasa sumutu da rashin gaskiyan
1607,3,1,1,1,0,Tahir Abdullahi Al-sirewy suna ta kashe mutane kuna goyi bayansu ko? Ina ga kaima kana hannu aciki ta'adancin nan da fulani sukayi
1608,0,0,0,0,2,Tambaya anan shine gidajen barayi ne kokodai fulani herdsmen ne
1609,0,0,0,0,2,Tambaya shine Wanda Suka mutu basuyi aure ba? Wuta zasu Kuma duka Wanda Suka Yi auren zasu shiga aljanna?
1610,0,0,0,0,2,Tana da kyau ba lepi aure nufin Allah ne duk tazarar da ke tsakanin ku idan lokaci ya yi sai kun hadu Allah ya bamu nagari Ameen.
1611,3,1,1,1,0,Suyi asara Allah ya tsine musu albarka ya tona musu asiri kowa ya sansu
1612,0,0,0,0,2,Taneem Uthman hhm dawannan dalilin yasa suke kwasar mutane su kaisu dajin suma
1613,0,0,0,0,2,"Taneem Uthman Idan bazasu yi adalci Kuma su hada da Gaskiya ba toh Wallahi ba su ba Nasara mu ma zamu ji a jikinmu,idan muna cigaba da goya musu baya"
1614,0,0,0,0,2,Taneem Uthman kai ma kace kayi magana mai kyau
1615,3,1,1,1,1,Tashin hankali fasto yamayar kafin yatashi zaisami 10million kinga dole yayi karyawa Allah
1616,0,0,0,0,2,"Tashin hankali har masalaci, Allah kayi Mana maganin wanna musiba"
1617,0,0,0,0,2,Tasiu Maburya Taru EmirateTasiu Maburya Taru Emirate Allah ya qara maka albarka
1618,0,0,0,0,2,Allah ya miki albarka da kika gane gaskiyaðŸ˜‹
1619,1,0,1,0,2,"Tasiu Muhammad , insha Allah sai Allah ya kawo karshen ta addanci, har ku da akeyi kunajin dadi sai Allah yayi maganinku ,"
1620,0,0,0,0,2,"Tasiu Muhammad dama Allah ne maikawo karce ta,addanci ba sojaba"
1621,0,0,0,0,2,Tasiu Muhammad inda gaske ne su dawo cikin gari mana
1622,3,1,1,1,0,Tasiu Muhammad ko mota zanshiga sai na duba ko akwai kabilar yantaada saboda tsaro.basu da Imani mugunta awajen su bakomai bane.
1623,0,0,0,0,2,Tasiu Muhammad wannan haka yake
1624,0,0,0,0,2,Tau komiye dalilin hakan
1625,3,1,1,1,1,"Tayi daidai,gidajen 'yanta'adda ne"
1626,0,0,0,0,2,"Tayi hankali da samarin shaho. Shawara na shine ta komawa Allah tayi riko da addini, ta yawaita addu'a da azumi. Saurayi nagari zai biyo ta har gida."
1627,0,0,0,0,2,Tayi mistek wllh...... Tayi gaggawa batayi bincike ba na wanene dan qasa da halayyarsa ga mace
1628,0,0,0,0,2,Tayiyu batada karfin yinkyauta da kudi masu yawane amma abinda yafi dacewa amtsayinka na malamin coci kayimata kyauta maiyawa dan itama nan gaba tayima wani kyauta maiyawa amma shawarata gareka dakaida sauran kirista na duniya baki daya ku musulunta yaâ€¦
1629,0,0,0,0,2,They may have their own good reason.ko kidnappers suna futowa daga wanna yankin shiyasa sukayimusu hakan.
1630,0,0,0,0,2,This is sad Allah ya mayar maka da abin da ka rasa sukuma Allah ya shirye su su bar miyagun ayuka kafin su kwamta dama
1631,0,0,0,0,2,Tim jimin gari mai dala da gwouron. dutse
1632,3,1,1,1,1,Tir tir tir Allah wadai wlh kunda aka turaku sa santa inaku Ina zalunci tir tir da wannan halin
1633,0,0,0,0,2,To Allah ya sawake
1634,0,0,0,0,2,To abidai ahankali adaina taba Fulani masu.biyayya ga hukuma
1635,0,0,0,0,2,To ai ba laifi bane don yace su cire hijabi idan basu cire ba taya zai duba lafiyar tasu
1636,0,0,0,0,2,"To ai da yake 'yan Nigeria Allah ya bamu farin jini ne. Kuma samu cewa son banza kusani son banzan ma ai duk cikin ra,ayi ne yawwa."
1637,0,0,0,0,2,"To ai saiku zauna haka, mukan mu nafata Allah ya nisanta 'ya'yanmu da irin wa'yanan raayin. Yasamusu kwadayin aure, Yabasu maza nagari da zuria dayiba. Ameen"
1638,0,0,0,0,2,To ai shikenan ta najin dadin zama d shine
1639,0,0,0,0,2,To aidama haka aka yi ma wadanda ke ta'addnci yanzu kuma wallahi wanna yankin bashi ba zamani lafia ba wai fata nake ba domin Suma dole jeji zasu nufa
1640,0,0,0,0,2,To aidukaka wajace don rashinsanine kokuma akwai wani rahoto bakusaniba bashekaruba gawuriba
1641,0,0,0,0,2,To Allah ya kiyaye gaba
1642,0,0,0,0,2,To allah ya kiyayemu da xuri'armu da mummunan kaddara
1643,0,0,0,0,2,To allah ya kyau ta
1644,0,0,0,0,2,To Allah ya Rufa asiri
1645,0,0,0,0,2,"To Allah Ya shiryemu ya tsaremu aikata mugun aiki damu da zuriar mu baki daya, Allah Yasa masu Yi su gane daidai."
1646,0,0,0,0,2,"To ALLAH yakara bada zaman lfy da nisan kwana musu albarka,, dama haka auren soyarya yake , musanman in akaye dace da juna, Ya ALLAH ka hadamu da masoyan gaskiya, Kuma muma Allah ka aurar damu Dan alfamar Wanda yace ayi auren wato annabi muhammadu s a w"
1647,0,0,0,0,2,To amma ai mutuncin 'ya mace yin aure ne
1648,0,0,0,0,2,To ayi dai mu gani
1649,0,0,0,0,2,To dama haka gyara yake
1650,0,0,0,0,2,"to Dan Allah kayi hankuri na haza ko irin yara nan ne masu farma mutane da zagi, a gafarce ni, bama zagin magabata"
1651,0,0,0,0,2,"To dawuya dai shine Suma suna iya xama ""yan ta adda Koda kuwa da basu da laifi to yanzu kuga dalilin wanna fa zasu iya ramawa idan abin Dadi ne"
1652,3,1,1,1,1,"To ga ke ga shop rite , wai wani na miji zai dauki damuwa ya ajiye, ko Dan gote ma sai ya ji tsoron ki."
1653,0,0,0,0,2,To idan hakane Meyasa Basu Kai Shiekh Bello Yabo na Sokoto ba?
1654,0,0,0,0,2,To ina akeso sukoma Kuma
1655,0,0,0,0,2,To INA kuma akeso sukoma yanzuu
1656,0,0,0,0,2,To itade Duniya Bawurin zamabace.Ba kobadade kowa zai girbi Abinda yashuka Akwai ranar karshe zuwa Kuma shi ubangiji yasan Abinda kake boyewa
1657,0,0,0,0,2,To kaga irinta ko
1658,3,1,1,1,1,To kila sunada illa ne Fulani Ku Gera halinku
1659,0,0,0,0,2,To kome dalili
1660,0,0,0,0,2,To ku a ina kuka samo hoton gidajen
1661,0,0,0,0,2,To ku daina kissansu manna inkun sancewa Hausawa da amfani gareku
1662,0,0,0,0,2,To kuje kugina musu mana
1663,0,0,0,0,2,To laefin me sukayi
1664,0,0,0,0,2,"To maye don an rushe , duk tsun tsun da yaja ruwa shi ruwa Kan doka"
1665,0,0,0,0,2,To me ne amfanin ysda wnnn lbrin
1666,3,1,1,1,2,Allah ya tona asirin munafukai ameen thumma ameen ðŸ™
1667,0,0,0,0,2,To miye abincin su na yau da kullum ?
1668,0,0,0,0,2,To nidai badun kar ace hassadaba da sai nace nafisan jinsina baki danko dankalin nafison na hausaðŸ˜in da Ni namiji wlh banga abun sha awa ga baturiyaba
1669,0,0,0,0,2,To Nidai Maganabiu zanyi insha Allah. 1 Sojoji inamusu Kyakkyawan zato qila sunjiwani Labarine akansu. 2 Duk da anyi Haka inasona tunowa Sojoji Wani Abu daya Wanda sunsani amma sukemantawa kokunsan chewa Rashin bincikenkune yasa Duk inda Akerigingimu Abuke rinchabewa Boko haram Rashin Daukan dokan data dace shiyasa Abin yazama haka to wannanma Wani Abu Ba Astari kukebiba kaman yanda Ku Atunaniku kunfi Qarfinsa ne Alhali stinken daka raina wataran zaisaka kuka Dan Allah Kurkuzama irin jahilan yansa kai susauke matafiya. Suyanka suqona Hakan kokadan baidaceba
1670,0,0,0,0,2,To saime aikin kawai lokacin da malamai sukayi ta sukar gwannatin good luck maiyasa Baku kaisu karabah
1671,0,0,0,0,2,To shi sarkin kano Ibrahim Dabo ba bafillace bane?
1672,0,0,0,0,2,To shine aka nada mai kar6a ma Ubangiji sadaka Kenan? Ku gaya masa ubangiji baya rainuko kuma.
1673,0,0,0,0,2,to su koma garunsu mana wajan tirji
1674,3,1,1,1,1,To waya dau wannan video shidin waye acikinsu Allah ya cigaba da rusa su. Jahannama tayi baki yau
1675,3,1,1,1,0,Zaki ko yi ta haduwa da dan iska har iya rayuwar ki tun da abin da ki ke nema kenan a duniya!
1676,0,0,0,0,2,To yanxi ina. Xasu koma. Kennan ke. Duniya inaxaki. Damu ðŸ˜­ðŸ˜­ðŸ˜­
1677,0,0,0,0,2,"To yanzu dai bansani ba saboda yadda siyasa ta lalata harkar fada har takaj wasu hakimai ma sun ajje. Amma akwai zuri'ar Sarkin Kano Suleman wadanda akayi a baya kuma Ni nafito daga wannan zuri'ar . Acikin kakanin mu akwai Dan Amar Suleman hakimin Gabasawa daga 1908-1925 akwai Dan Amar Habu daga 1925-1946. Akwai wasu dayawa kafin wadannan Kamar Mai Unguwar Mundubawa Toro, Maajin watari Abduwa, Badde kerarra Ummaru agaskiya suna dayawa domin Ni inadasu acikin arubuche dayawa. Amma Kuna danne mu. Akwai ma har yazuwa kan Tsohon Sarki Sunusi Lamido Sunusi Amma bansani ba yanxu. Zan binciki kuma zan gayamaka kaje katambaya za'a cemaka hakane. Kudunga cewa Sarkin Kano Suleman daga Fulanin Mundubawa Sannan kuce Malam Ibrahim Dabo daga Fulanin Sullubawa. Kuma kamanta cewa ko lokacin da Sarkin Kano yayi sarautar Kano akwai kaninsa dayayiwa sarauta wato Galadiman Kano Sani dama wasu daga cikin yayansa. Wallahi Dan yanzu Ina wannan rubutun wajen 12:30am Dana lisdafo maka hakiman Mundubawa har zuwa kan wanna zamanin na Sarki Aminu Ado Bayaro."
1678,0,0,0,0,2,Hakane kam yan iskan maza tare yan iskan mata sunfi kwarewa wurin soyayya
1679,0,0,0,0,2,To yanzu ina suka dosa ? Anya ba'a kirkiro sabin 'yen ta'ada ba kuwa ?
1680,3,1,1,1,2,Allah yarabamuda Yan iska
1681,0,0,0,0,2,To yaushe za'a buga da nigeria ne
1682,0,0,0,0,2,To Yaya zamu yi yan uwan mu Fulani sun jawo Mana. da Bata gari ckikn mu suka had a Kai da wasu mutanen banza ake kashekashen Jamaah Kuma suka buya aka bar mu Fulani da makamai a hannu su Kuma suka gudu. Kowa Sai yace Fulani Fulani ko Ina. Dan. haka kowa ya gan mu yaga yan Taadda ko a kasuwa masallaci a garin ko a jeji. Kowa yaga Alamun mu Sai ya shirya korar mu Babu laifin tsaye balle na zaune. Wai zamu kashe Shi zamu Kona gari. Haka ba laifin sojin bane yan uwan mu suka jawo Mana. An daina maganar fadan Fulani da makiyaya Sai korar Fulani kawai.
1683,0,0,0,0,2,"To, indai ansame su da cutar da al'umma ya dace hakan, amma in bawani dalilin laifi akai musu hakan, gaskiya wannan akwai zalunci, Allah ya haramta zalunci"
1684,0,0,0,0,2,"To, Kumasu, daure, wafulani, gindi, kunnunacewa, abarikikuke, shiyasa, baku,tausannakauyukanku"
1685,0,0,0,0,2,To. Allah yabata nagari
1686,0,0,0,0,2,Tofa ina garin amma bansan ruganba
1687,0,0,0,0,2,Tofa Kaji wata sabuwa amma tana son talaka kuwa
1688,3,1,1,1,2,Tofa wai yanzun wannan mai kyauce to Allah yasa mudace
1689,0,0,0,0,2,Tofa wasu kuma sunsamu saiyanga
1690,0,0,0,0,2,Tofa!Ashe har ynzu tsuguno Bata qare b
1691,3,1,1,1,1,"Kin ko fada daidai,domin kyaun Dan iska sai Yar iska irinsa zasu you daidai"
1692,3,1,1,1,1,Idan ya samu Æ´ar iska Æ´ar Uwar sa kenan
1693,3,1,1,1,0,Dama ai yar iska sai Dan iska
1694,0,0,0,0,2,Toh kagane wai masu wannan Abu ansan sufa
1695,0,0,0,0,2,toh kunga yadda a keyi abin yayi kyau sosai wallahi amma kutsaya sheme shemen nyanmata daku ba aure. Allah yabaku xaman lfy na har abada. Ameen
1696,0,0,0,0,2,Toh meyasa yan ta'adda basa kaimusu hari.
1697,0,0,0,0,2,Toh miye hakan take nufi
1698,3,1,1,1,1,Toh saimeye anrushen
1699,0,0,0,0,2,Toh seki ba Ya'yanki wannan shawarar
1700,0,0,0,0,2,toh yaza aiyi haka maikowa maikomai yaso da ita allah yakara kiyayewa dan ikonsa dabayinsa
1701,0,0,0,0,2,"Toh,bayan ta baruni a kofar gidan su ina kuma zata sai tadawo ga dan makocin su"
1702,0,0,0,0,2,Toh; yanzu su mazan a ShopRite ne a ke samu su kenan?
1703,0,0,0,0,2,Tohm allah yakyauta ra ayi riga
1704,0,0,0,0,2,Tom Allah ya haÉ—aki da nagari wanda zai riÆ™e ki amana samarin yanxu ba sanin darajar mace sukayi ba
1705,0,0,0,0,2,Tom ammah don allah miye ribar gayah wah duniyah hakan kam?
1706,3,1,1,1,1,"Tom nidai bani da tacewa , illa'iyaka nace fulani kuma gareku , kutamiki kanku ku dankawa gwamnati fandararrun yayanku ta hukuntasu kokuma kucigaba da boyesu da karesu , akarshe kuzama abin kyama a duniya"
1707,0,0,0,0,2,Tsabar sunamorene wato har suka fada basu Sani baa kokuma sabonsalon suicide ne
1708,0,0,0,0,2,Tsohon zance ai an Dade. Anayi kune bakin abun
1709,3,1,1,1,1,Tuh yanxu Fulani sai ku dauki darasi akan wan nan. Duk da na'san abune mai wuya ba'fulatani yakama dan'uwansa ko dansa yabaiwa hukuma sbd yana aikata sata ku ta'addanci. wan nan ne yasa ake muku kudin guro dukan ku
1710,0,0,0,0,2,Tunda Kunga haka sunada yan ta.ada a cikin gidan shiya
1711,0,0,0,0,2,"Tunda muka tsallake ""qalallahu qala rasulullahi"" Dole mu shiga matsala. Ya ilahii, Allah ga addininmu ya fada hannun yan kasuwa! Ka taimakemu , ya ilahiii Ajib."
1712,0,0,0,0,2,Tunda soja suka rushe gidan suna zargin wani abin ne shine suka aikata hakan dan ruwa bata tsami banza
1713,3,1,1,1,1,Tunda sojojine sunsha sman da ache kyan grne sukayi wanan ta asan da suntaro mach
1714,3,1,1,1,0,Tunda yakashe zuciyarsa bazai iyayin sana.abakam kautan rainin wayaukam yanzu yafara gani
1715,3,1,1,1,1,Turawannan fa sun gano baqar fata sai kaga mace da tarin shekaru tace tana sonka sabida son abun duniya sai a amince. Sai yake shuwagaban ninmu na nigeria sun gadamana talauci ba yadda muka iya mukuma dason abun duniya saimun aure su Allah yy mana gamdakatar da alkhairinsa
1716,0,0,0,0,2,Uban abba maganin duk mara tarbiya. Aikinka nakyau khadimul islam.
1717,0,0,0,0,2,Ubangiji Allah ya jikansu da rahama Allah ya shiga stakanin nagari da mugu ameen
1718,0,0,0,0,2,Ubangiji Allah yabayyana gaskiya ðŸ‘ðŸ‘
1719,0,0,0,0,2,Uhhhmmmm Daga Wnn rahoton Bazaka sake jin Wani Gamsashshen Bayani Yabiyo Baya Ba ehee
1720,0,0,0,0,2,um kowa dai da abunda yada meshi
1721,0,0,0,0,2,"Umar Farooq Modibbo basu aikata ta,addanci duk Wanda dubunsa tashika zaishiga hannu ko wani kabila ne"
1722,0,0,0,0,2,Umar Farooq Modibbo intramural suka rusa Gidajen fulani ko sojoji? Miye matsalar ka da Inyamurai?? Mi yasa baza ka iya facing problem dinka bane sai ka soko wani qabila aciki?
1723,0,0,0,0,2,Umarmuhammed Harbingiwa ameen yah Allah
1724,3,1,1,1,0,Ummee A Nuhu rabu da muna fukai ai haka suke cewa ma ba fulanin bane suke ta addancin
1725,0,0,0,0,2,"Usman Mahammed haka yake wlh ba adalci acikin wannan al, amuran da anaso wlh duk ansan yanda za ai dasu ta jin dadi kuma harma suima kasa aiki, ammah d yke ba haka akesoba gayinan sai lalata mana Arewan suke"
1726,0,0,0,0,2,Usman Umar Na daina yinta acikin Fulani in sha allah
1727,0,0,0,0,2,Uthman Ibrahim Galadima Dukan mu muna da alaqa da Fulani by race amma hakan baya nufin ta6a fulanin daji ta6a dukan Fulani ne
1728,3,1,1,1,1,Uwaki kyau ai tana iya gushewa
1729,3,1,1,1,0,uwar babankace alade
1730,0,0,0,0,2,Uxuri. Indae bisa wani bubban dalilai ne to ðŸ‘‰A1. Inkuma bisa son xujiyansu ne to ðŸ‘‰F9.
1731,3,1,1,1,1,Videon su ba laifi kawai sharri ne kuma ae ba karya suka maiba sarkin bacci ne
1732,0,0,0,0,2,Vr gd wlh sunyi daidai alh yakara mana nasara
1733,3,1,1,1,2,Yar iska tafi son Fellow Daniska irinta ya nemeta ai Sbd A haifi yara yaniska suyi gadon iyayensu yaniskaðŸ¤”
1734,0,0,0,0,2,"Wa,iya,zubillah. Dama tunda kunyi alqawari dashi Kuma ya biyaku ai idan kukaqi to Allah saiya tambayeku"
1735,0,0,0,0,2,Wacce jarumace lawan Ahmad
1736,3,1,1,1,1,Wace Gomnatin PDP ko saboda ita tayita kashemu a kano mutum nawa kuka kashe ranadaya a Borno Kam kunhamu fita wasusalloli sai anchajeka zakashiga masallaci ko kasuwa kukundauka munmantane mahaukatane mu shi Danjuma musulmi da musulmi yakedamunshi Peter obin dakakewa campaign shima Dan arnene kakesonshi kai musulmine kaqi zabe musulmine zaici Insha Allah
1737,0,0,0,0,2,Wai ance daga katsina ta keh
1738,3,1,1,1,0,Wai dan Allah me isa mafi yawancin Fulani basa fadar alkairi daga maganar jawo bala I sai maganar kisa haba
1739,0,0,0,0,2,"Wai Dr. Nura, abin daria. Wato su jami'ar waqar sa tai musu dadi kawai suka bashi kyautar PhD? Ikon God"
1740,0,0,0,0,2,Wai fulani sune marasa galihu ne komai aka debo ace fulani gaskiya ana rashin adalci a kasarnan ta nigeria.
1741,3,1,1,1,1,Wannan haka yake. Muna tir da waannan jami'ai. Ya kamata idan an Kama a hukuta su.
1742,0,0,0,0,2,Wai ma yaza ayi ace yaukanada shanu ansacema Jami an tsaro sun zo sun rushe muku wajen zama inazakaje shine zakaga sun shiga daji sun dauka makamai sujuyawa kwannati baya
1743,0,0,0,0,2,Wai Mene Amfanin Sarautar ma?? ðŸ¤”ðŸ¤”ðŸ¤”ðŸ¤”
1744,0,0,0,0,2,"Wai shin jama,a ya ya ku ke son a yi yaki da ta adanci ne?ai ba haka kai wai sojoji za su rusa gidan ba akwai dalilin tsaro bi sa kan yin haka."
1745,0,0,0,0,2,Wai wannan ne sabon salo ai mu haka muke yi dama
1746,0,0,0,0,2,Wai xandar suna ga wani garo
1747,3,1,1,1,1,Wai bakwajine koba ganine masifar nigeria yanzu filanine
1748,0,0,0,0,2,Waiku da kuke tahakilo kinfisu sanin aikinsu ne wata kila sungano anabasu mafaka kokuma akwai wasu cikin garin kokuma Nan akekai duk Wanda sukayi garkuwa dashi Amma na tabbata sojoji baza rushe musu muhali ba batare wani dalili ba
1749,0,0,0,0,2,Waishi ganduje komi kotu bakayiwa jama a kano laifine suma sukaika kotun mana
1750,0,0,0,0,2,Wait kuna tunanin mutanan da buhari Yakama anso kudadansu zasu barmutane zaman lafiyaye akasa ne yakamata mutani najiriya mu farka
1751,0,0,0,0,2,Wake Daya Ke Bata Iri ðŸ¤ðŸ» Wasu Fulani sunja wa Qabilar Fulani Bakin Jini na har Abadan
1752,0,0,0,0,2,Walahi zalichi allayasaka masu
1753,3,1,1,1,1,"Wallahi duk hanyar garin dazaka har in akwai kauyen Fulani a hanyar to kayi ta salati annabi ako dayaushe Dan komai zai iya faruwa,sun wukakantar da kansu,Mai kudin sata zai maka Wanda ba halal Dinka bane.allah yasawwake"
1754,3,1,1,1,1,"Wannan duk cikin film ne, amman duk Mai hnkl yasan ko amafarki babu Mai tunanin film dinku zai sa wani ya musulunta sbd ba musulunci kuke koyawa ba"
1755,3,1,1,1,0,Wallahi hausawa sun haukashe.fulani za su warkar da ku very soon
1756,0,0,0,0,2,Wallahi kudau mataki
1757,0,0,0,0,2,Wallahi mamata ba fula tana ne cikakkiya sannan ko jiya naje daurin aure garinsu kuma ni fa bance dukkan fulani ba dan babu yadda za ayi ace babu na gari sannan babu wata kabila da babu mutanan banza
1758,0,0,0,0,2,Wallahi munyi hakimchi dayawa. Amma zan lisdafo maka Yaya da Jikokin Sarkin Kano Suleman har xuwa yanzu. Nagode sai da safe
1759,3,1,1,1,1,"Wallahi tanllahi yayi kadan ya takani lafiya, inda ake wargi ne akeyin wasan mari"
